name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2020-01-01T14:00:00,34,33.3,14,30.02,0,0,,0,0,,13.7,42,,27,10,648.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-01T15:00:00,34,33.4,14.4,30.82,0,0,,0,0,,14.4,50,,35.2,10,447.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-01T16:00:00,32.5,33.1,17.4,40.7,0,0,,0,0,,12.5,108,1013,41.7,10.9,217.8,0.8,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-01T17:00:00,30.6,32.8,20.4,54.59,0,0,,0,0,,10.4,176,,27,10,26.7,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-01T18:00:00,29.4,31.2,20,56.99,0,0,,0,0,,10.4,190,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-01T19:00:00,29.9,32.4,21.1,59.33,0,0,,0,0,,5.6,140,1014.3,28.2,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-01T20:00:00,29.6,32.1,21,59.97,0,0,,0,0,,5.4,88,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-01T21:00:00,28.6,31.3,21.8,66.78,0,0,,0,0,,2.2,0,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-01T22:00:00,27.9,30.9,22.6,72.73,0,0,,0,0,,5.4,334,1016.3,52.8,10.2,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-01T23:00:00,27,28.8,21,69.73,0,0,,0,0,,3.3,57.5,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T00:00:00,26.6,26.6,19.6,65.48,0,0,,0,0,,6,30,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T01:00:00,25.5,25.5,19.1,67.45,0,0,,0,0,,10.1,31,1016,34.7,9.1,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T02:00:00,24.6,24.6,19,71.06,0,0,,0,0,,6,10,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T03:00:00,23.6,23.6,19,75.45,0,0,,0,0,,5.9,42,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T04:00:00,23.1,23.1,19,77.77,0,0,,0,0,,6.4,49,1015.4,32.8,9.1,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T05:00:00,23,23,19,78.21,0,0,,0,0,,8.3,50,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T06:00:00,23.4,23.4,19,76.31,0,0,,0,0,,9.8,50,,27,8.8,39.1,0.1,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T07:00:00,25.3,25.3,19,68.35,0,0,,0,0,,14.4,50,1016.8,16.2,10.9,226,0.8,2,,Clear,clear-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T08:00:00,27.4,28.6,19,60.16,0,0,,0,0,,15.5,60,,0,10,435.1,1.6,4,,Clear,clear-day,"48900099999,VVTS"
ho chi minh,2020-01-02T09:00:00,29.4,30.5,18.6,52.21,0,0,,0,0,,14.4,30,,0,10,610.8,2.2,6,,Clear,clear-day,"48900099999,VVTS"
ho chi minh,2020-01-02T10:00:00,31.2,32.2,18.2,46.06,0,0,,0,0,,6.4,47,1017.4,16.2,10.9,730,2.6,7,,Clear,clear-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T11:00:00,32.4,33.3,18,42.39,0,0,,0,0,,11.6,68,,30,10,786.3,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T12:00:00,35.1,36.4,18.1,36.68,0,0,,0,0,,14.8,100,,50,10,802.3,2.9,8,,Partially cloudy,partly-cloudy-day,48900099999
ho chi minh,2020-01-02T13:00:00,35,36.2,18,36.66,0,0,,0,0,,15.8,106,,50,10,760,2.7,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T14:00:00,33.6,34.3,17.4,38.19,0,0,,0,0,,16.2,74,,50,10,637,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T15:00:00,34.6,36.3,18.8,39.46,0,0,,0,0,,8.3,107,,50,10,424.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T16:00:00,32.6,34.8,20,47.52,0,0,,0,0,,5.4,93.8,,50,10,161.1,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T17:00:00,31.6,34.8,21.4,54.83,0,0,,0,0,,6.7,240,,35.2,10,17.6,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-02T18:00:00,30,33.6,22.4,63.84,0,0,,0,0,,11.6,216,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T19:00:00,29.9,34,23.1,67.1,0,0,,0,0,,9.1,213,1014.5,39.4,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T20:00:00,29,33.2,23.6,72.67,0,0,,0,0,,9.4,198,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T21:00:00,28.6,32.9,24,76.24,0,0,,0,0,,11.2,180,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-02T22:00:00,27.9,31.6,23.9,79.12,0,0,,0,0,,8.5,125,1015.7,50.9,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-02T23:00:00,27,29.4,22.6,76.86,0,0,,0,0,,8.3,88,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T00:00:00,26.6,26.6,22,75.93,0,0,,0,0,,9.4,92,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T01:00:00,25.5,25.5,22,80.92,0,0,,0,0,,8.5,72,1014.7,34.7,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T02:00:00,25,25,21.6,81.41,0,0,,0,0,,5.4,62,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T03:00:00,24.4,24.4,21.4,83.38,0,0,,0,0,,2.9,60,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T04:00:00,24.5,24.5,21.9,85.4,0,0,,0,0,,6.9,9,1013.8,35.6,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T05:00:00,24,24,21,83.34,0,0,,0,0,,5.4,27.2,,50,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T06:00:00,23.6,23.6,21,85.4,0,0,,0,0,,6.3,60,,27,10,41.9,0.2,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T07:00:00,25.2,25.2,21.1,77.66,0,0,,0,0,,8.5,51,1015.3,40.3,10.9,223.6,0.8,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T08:00:00,27,28.8,21,69.73,0,0,,0,0,,8.3,30,,14.8,10,391,1.4,4,,Clear,clear-day,"48900099999,VVTS"
ho chi minh,2020-01-03T09:00:00,28.4,30.1,20,60.39,0,0,,0,0,,9.4,64,,0,10,472.9,1.7,5,,Clear,clear-day,"48900099999,VVTS"
ho chi minh,2020-01-03T10:00:00,30.3,32,19.7,53.24,0,0,,0,0,,4.9,50,1016.2,16.2,10.9,482.5,1.7,5,,Clear,clear-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T11:00:00,32.4,33,17.4,40.83,0,0,,0,0,,6.7,20,,30,10,449.5,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-03T12:00:00,32.4,33.1,17.6,41.32,0,0,,0,0,,7.8,77,,35.2,10,427.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-03T13:00:00,32.4,33.2,17.8,41.93,0,0,,0,0,,4.7,360,1013.2,53.8,10.9,404.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T14:00:00,34,34.9,17.6,37.78,0,0,,0,0,,7.8,280,,72.6,10,351.9,1.3,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-03T15:00:00,33.4,33.5,16.2,35.72,0,0,,0,0,,7.6,330,,41.9,10,249.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-03T16:00:00,33.4,34.2,17.6,38.86,0,0,,0,0,,6.4,111,1011.9,32,10.9,122.4,0.4,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T17:00:00,31.6,33,19,47.25,0,0,,0,0,,10.8,276,,27,10,17,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-03T18:00:00,29.4,31.1,19.8,56.33,0,0,,0,0,,10.8,242,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T19:00:00,29.4,32.5,21.9,63.72,0,0,,0,0,,12.8,192,1013.5,30.1,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T20:00:00,28,31,22.6,72.49,0,0,,0,0,,10.1,198,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T21:00:00,28,30.4,21.6,68.21,0,0,,0,0,,7,200,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-03T22:00:00,27.5,29.7,21.4,69.58,0,0,,0,0,,3.9,140,1014.2,27.3,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-03T23:00:00,26.6,26.6,22.4,77.83,0,0,,0,0,,3.3,66.3,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T00:00:00,26,26,23.2,84.52,0,0,,0,0,,5.4,80,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T01:00:00,25,25,22,83.41,0,0,,0,0,,8.5,71,1013.3,27.3,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T02:00:00,24.6,24.6,22,85.5,0,0,,0,0,,4.7,72,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T03:00:00,24.4,24.4,22,86.47,0,0,,0,0,,6.7,90,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T04:00:00,24.9,24.9,21.9,83.54,0,0,,0,0,,4.9,102,1012.5,29.2,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T05:00:00,24,24,22,88.6,0,0,,0,0,,5.2,60,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T06:00:00,23.6,23.6,21.6,88.57,0,0,,0,0,,4.7,70,,27,10,21.5,0.1,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T07:00:00,24.4,24.4,21.9,86.22,0,0,,0,0,,5.7,24,1013.6,32.9,10.9,116.9,0.4,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T08:00:00,25,25,22,83.45,0,0,,0,0,,7.8,10,,27,9.2,242,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T09:00:00,26.8,28.3,20.2,67.06,0,0,,0,0,,8.6,44,,27,8,372.5,1.3,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T10:00:00,28.3,29.9,19.7,59.53,0,0,,0,0,,6.9,2,1014.4,40.3,8.2,453.4,1.6,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T11:00:00,31,32.1,18.4,47.1,0,0,,0,0,,5.4,65.3,,35.2,7.4,476.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T12:00:00,32,32.4,17,40.72,0,0,,0,0,,5.2,70,,35.2,10,455,1.6,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T13:00:00,32.8,33.4,17.3,39.55,0,0,,0,0,,4.6,140,1011.5,32,10.9,386.5,1.4,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T14:00:00,32.6,33.5,18,41.94,0,0,,0,0,,8.3,350,,35.2,10,286.4,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T15:00:00,33,33.8,17.6,39.96,0,0,,0,0,,8.6,10,,66.3,10,179.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T16:00:00,31.5,33.7,20.2,51.11,0,0,,0,0,,8.5,318,1009.9,88,10.9,81.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T17:00:00,30.6,32.8,20.4,54.59,0,0,,0,0,,9.8,263,,72.6,10,11,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-04T18:00:00,28.6,30.8,21,63.54,0,0,,0,0,,13,174,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T19:00:00,27.9,29.9,20.9,66.12,0,0,,0,0,,8.5,201,1011.7,39.4,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T20:00:00,28,30.1,21,65.77,0,0,,0,0,,4.7,59.9,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T21:00:00,27,29,21.4,71.49,0,0,,0,0,,4.7,40,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-04T22:00:00,26,26,22,78.73,0,0,,0,0,,1.6,360,1013.1,30.1,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-04T23:00:00,26,26,23,83.56,0,0,,0,0,,5.4,24.3,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T00:00:00,25,25,22.6,86.52,0,0,,0,0,,1.8,23.6,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T01:00:00,24.6,24.6,22.8,89.73,0,0,,0,0,,1.3,360,1012,30.1,10.2,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T02:00:00,23.6,23.6,22,90.79,0,0,,0,0,,3.6,35.6,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T03:00:00,24,24,23,94.15,0,0,,0,0,,0,0,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T04:00:00,23.5,23.5,21,85.44,0,0,,0,0,,4.2,102,1012.1,39.4,9.1,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T05:00:00,23.4,23.4,21.2,87.37,0,0,,0,0,,6.3,122,,35.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T06:00:00,22.6,22.6,20,85.3,0,0,,0,0,,7,72,,35.2,10,46.2,0.2,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T07:00:00,24.3,24.3,20.9,81.09,0,0,,0,0,,7.5,68,1013.8,16.3,10.9,248.1,0.9,2,,Clear,clear-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T08:00:00,26.4,26.4,20.2,68.69,0,0,,0,0,,5.4,97,,0,10,472.1,1.7,5,,Clear,clear-day,"48900099999,VVTS"
ho chi minh,2020-01-05T09:00:00,27.4,29.2,20.6,66.41,0,0,,0,0,,8.3,32,,30,10,661.5,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T10:00:00,28,29.5,19.5,59.99,0,0,,0,0,,9.2,342,1014.4,27.3,10.9,799.3,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T11:00:00,28.4,29.9,19.6,58.89,0,0,,0,0,,9,316,,27,10,881.3,3.2,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T12:00:00,29.8,31.4,19.6,54.29,0,0,,0,0,,9.4,290,,27,10,855,3.1,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T13:00:00,31,32.4,19.1,49.25,0,0,,0,0,,8.8,278,1011.7,27.3,10.9,763.8,2.7,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T14:00:00,31.4,32.3,18,44.86,0,0,,0,0,,9,300,,27,10,645.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T15:00:00,32,32.4,17,40.72,0,0,,0,0,,6,71.1,,27,10,453.3,1.6,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T16:00:00,32.5,33,17.3,40.31,0,0,,0,0,,3.3,75.6,1010.6,25.4,10.9,220,0.8,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T17:00:00,30.2,31.7,19.4,52.52,0,0,,0,0,,7.4,250,,27,10,27.4,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-05T18:00:00,28.4,30.6,21,64.23,0,0,,0,0,,11.2,244,,35.2,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T19:00:00,27.9,30.1,21.1,66.71,0,0,,0,0,,11.9,152,1012.4,30.1,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-05T20:00:00,27,28.2,19,61.61,0,0,,0,0,,10.1,150,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-05T21:00:00,27.4,28.6,19,60.16,0,0,,0,0,,10.4,156,,0,10,0,,0,,Clear,clear-night,"48900099999,VVTS"
ho chi minh,2020-01-05T22:00:00,27,28,18.4,59.37,0,0,,0,0,,9.4,160,,0,10,0,,0,,Clear,clear-night,"48900099999,VVTS"
ho chi minh,2020-01-05T23:00:00,27,28.3,19.4,63.19,0,0,,0,0,,7.8,150,,0,10,0,,0,,Clear,clear-night,"48900099999,VVTS"
ho chi minh,2020-01-06T00:00:00,25,25,22,83.45,0,0,,0,0,,10.4,336,,0,10,0,,0,,Clear,clear-night,"48900099999,VVTS"
ho chi minh,2020-01-06T01:00:00,24,24,22,88.5,0,0,,0,0,,3.9,320,1012.7,34.1,10.2,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-06T02:00:00,23.4,23.4,22,91.82,0,0,,0,0,,0,0,,27,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T03:00:00,23,23,22,94.11,0,0,,0,0,,1.8,60,,27,8,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T04:00:00,23,23,22.3,96.13,0,0,,0,0,,3.6,360,1012.3,24.5,9.1,0,,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-06T05:00:00,23,23,22,94.11,0,0,,0,0,,6.3,30,,27,7.2,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T06:00:00,23,23,21,88.52,0,0,,0,0,,2.9,40,,27,5.6,45.9,0.2,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T07:00:00,23.8,23.8,21.5,87.41,0,0,,0,0,,4.3,6,1014.3,25.4,6.9,249.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-06T08:00:00,26.4,26.4,20.6,70.43,0,0,,0,0,,8.3,14,,27,6.8,470.5,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T09:00:00,28.4,30.1,20,60.39,0,0,,0,0,,6.3,10,,27,8,666.5,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T10:00:00,30.3,32.3,20.1,54.32,0,0,,0,0,,7.2,327,1014.9,25.4,10.9,811,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-06T11:00:00,32,33.6,19.2,46.72,0,0,,0,0,,6.3,69.4,,27,10,876.3,3.2,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T12:00:00,32,33.2,18.6,45.02,0,0,,0,0,,6.3,60,,50,10,866.3,3.1,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T13:00:00,33.4,34.2,17.6,39.17,0,0,,0,0,,10.4,123,1011.8,53.8,10.9,776.3,2.8,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2020-01-06T14:00:00,33,33.7,17.4,39.49,0,0,,0,0,,13,94,,88.8,10,630.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T15:00:00,32.4,33.1,17.6,41.32,0,0,,0,0,,11.2,74,,72.6,10,426.4,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T16:00:00,32,32.6,17.4,41.78,0,0,,0,0,,10.4,46,,50,10,186,0.7,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T17:00:00,31.6,32.5,18,44.38,0,0,,0,0,,9.4,58,,50,10,21.5,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2020-01-06T18:00:00,30,32.5,21,58.58,0,0,,0,0,,9.8,160,,35.2,7.6,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T19:00:00,29,31.3,21,62.06,0,0,,0,0,,8.6,152,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T20:00:00,29,31.3,21,62.06,0,0,,0,0,,9,150,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2020-01-06T21:00:00,28,30.1,21,65.77,0,0,,0,0,,10.4,156,,27,10,0,,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
