name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2022-04-23T17:00:00,31,35.5,23,62.5,0,0,,0,0,24.1,14.8,180,1006,50,10,44,0.2,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-23T18:00:00,30,35.1,24,70.29,0,0,,0,0,24.8,16.6,160,1007,50,10,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-23T19:00:00,29.9,35,24.1,70.99,0,0,,0,0,24.5,12.5,168,1008.1,50.9,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-23T20:00:00,30,35.1,24,70.29,0,0,,0,0,25.6,5.4,134.9,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-23T21:00:00,29,34.5,25,79.06,1.4,100,rain,0,0,23.4,7.6,130,1010,50,10,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-23T22:00:00,28.9,34.5,25,79.58,0,0,,0,0,20.9,11.7,140,1009.1,50,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-23T23:00:00,29,33.6,24,74.46,0,0,,0,0,18.4,14.8,140,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T00:00:00,28,32.7,25,83.79,0,0,,0,0,16.2,13,120,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T01:00:00,28,32.6,25,84.11,0,0,,0,0,13.3,7.5,100,1008.1,50,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T02:00:00,28,32.7,25,83.79,0,0,,0,0,16.2,9.4,150,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T03:00:00,28,32.7,25,83.79,0,0,,0,0,16.9,9.4,130,1007,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T04:00:00,27.9,32.5,25,84.48,0,0,,0,0,14.4,4.3,75.9,1007.1,50,10.9,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T05:00:00,28,32.7,25,83.79,0,0,,0,0,12.2,7.6,140,1008,50,10,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T06:00:00,28,32.7,25,83.79,0,0,,0,0,10.1,9.4,130,1008,50,10,4,0,0,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T07:00:00,28.9,35.4,26,84.21,0,0,,0,0,10.8,12.5,114,1009,27.3,10.9,132,0.5,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T08:00:00,30,36.2,25,74.63,0,0,,0,0,11.5,14.8,140,1009,50,10,380,1.4,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T09:00:00,31,37.7,25,70.47,0,0,,0,0,10.8,11.2,130,1009,50,10,612,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T10:00:00,32.9,39.2,24.1,59.92,0,0,,0,0,9.4,11.1,140,1009,84.2,10.9,804,2.9,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T11:00:00,33,38.1,23,55.8,0,0,,0,0,8.3,11.2,100,1009,88.8,10,938,3.4,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T12:00:00,34,38.3,22,49.65,0,0,,0,0,7.6,9.4,150,1008,88.8,10,973,3.5,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T13:00:00,34.8,39.5,22.3,48.41,0,0,rain,0,0,4,5.6,144,1007,88,10.9,690,2.5,7,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T14:00:00,34,40.6,24,56.04,0,0,,0,0,4,16.6,160,1005,50,10,416,1.5,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T15:00:00,33,39.2,24,59.27,0.2,100,rain,0,0,5,20.5,190,1005,50,10,219,0.8,2,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-24T16:00:00,32,38,24.1,63.06,0,0,,0,0,11.9,19.9,180,1005,48.1,10.9,80,0.3,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T17:00:00,31,36.5,24,66.38,0,0,,0,0,17.3,11.2,160,1005,50,10,71,0.3,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T18:00:00,30,35.1,24,70.29,0,0,,0,0,20.2,14.8,180,1006,50,10,50,0.2,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-24T19:00:00,29.9,35.1,24.1,71.23,0,0,,0,0,23.8,9.7,156,1007.1,49.1,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T20:00:00,30,35.1,24,70.29,0,0,,0,0,24.1,7.6,143,1008,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T21:00:00,30,37.4,26,79.19,0,0,,0,0,26.3,7.6,150,1008,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-24T22:00:00,28.9,34.5,25.1,79.76,0,0,,0,0,27,11.1,122,1008.1,32,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-24T23:00:00,29,34.5,25,79.06,0,0,,0,0,24.8,13,140,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T00:00:00,29,34.5,25,79.06,0,0,,0,0,24.5,11.2,150,1007,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T01:00:00,28.9,34.4,25.1,79.71,0,0,,0,0,23.8,11.1,140,1007,52.8,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T02:00:00,29,34.5,25,79.06,0,0,,0,0,24.1,9.4,140,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T03:00:00,28,33.5,26,88.91,0,0,,0,0,24.1,9.4,140,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T04:00:00,28,33.4,26,89.01,0,0,rain,0,0,23.4,9.5,140,1007,53.7,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T05:00:00,28,32.7,25,83.79,0,0,,0,0,22,11.2,140,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T06:00:00,28,33.5,26,88.91,0,0,,0,0,20.5,5.4,133.3,1007,27,10,4,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T07:00:00,29,35.5,26,83.89,0,0,,0,0,18.4,9.5,135,1008.1,52.8,10.9,142,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T08:00:00,30,36.2,25,74.63,0,0,,0,0,15.1,13,110,1009,50,10,383,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T09:00:00,31,37.7,25,70.47,0,0,,0,0,14.4,11.2,140,1009,50,10,614,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T10:00:00,32,38,24.1,63.07,0,0,,0,0,13.3,10.8,122,1009.1,88,10.9,806,2.9,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T11:00:00,33,38.1,23,55.8,0,0,,0,0,11.9,9.4,120,1009,88.8,10,937,3.4,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T12:00:00,33,38.1,23,55.8,0,0,,0,0,11.5,11.2,170,1008,88.8,10,895,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T13:00:00,33.8,39.3,23.1,53.69,0,0,,0,0,12.6,9.5,189,1007.1,86.1,10.9,431,1.6,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T14:00:00,34,39.3,23,52.76,0,0,,0,0,17.3,13,180,1006,88.8,10,143,0.5,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T15:00:00,33,38.1,23,55.8,0,0,,0,0,15.8,20.5,200,1005,50,10,165,0.6,2,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T16:00:00,32.9,38,23.1,56.48,0,0,,0,0,10.8,16.1,164,1005,48.1,10.9,135,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T17:00:00,32,36.8,23,59.04,0,0,,0,0,13.7,16.6,150,1005,27,10,115,0.4,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T18:00:00,31,36.5,24,66.38,0,0,,0,0,21.2,14.8,170,1005,27,10,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-25T19:00:00,29.9,35.1,24.1,71.11,0,0,,0,0,27.4,14,176,1006.1,27.3,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T20:00:00,29,34.5,25,79.06,0,0,,0,0,28.1,16.6,190,1007,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T21:00:00,30,36.2,25,74.63,0,0,,0,0,26.3,11.2,150,1008,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-25T22:00:00,29,34.5,25,79.36,0,0,,0,0,24.5,12.4,156,1008.2,32,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-25T23:00:00,29,35.6,26,83.9,0,0,,0,0,21.6,7.6,160,1009,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-26T00:00:00,29,34.5,25,79.06,0,0,,0,0,18.4,13,150,1008,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-26T01:00:00,28.9,35.4,26,84.12,0,0,,0,0,16.2,11.8,156,1007.1,25.4,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T02:00:00,29,35.6,26,83.9,0.7,100,rain,0,0,14.4,9.4,150,1007,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-26T03:00:00,29,35.6,26,83.9,0,0,,0,0,14.4,5.4,183.4,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-26T04:00:00,28.9,35.4,26,84.35,0,0,,0,0,14,7.5,148,1007.1,53.7,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T05:00:00,29,34.5,25,79.06,0,0,,0,0,11.9,5.4,174,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-26T06:00:00,28,33.5,26,88.91,0,0,,0,0,9.7,9.4,130,1008,50,8,5,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-26T07:00:00,28.9,35.5,26,84.36,0,0,,0,0,7.9,0,166,1008.1,52.8,10.9,141,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T08:00:00,30,36.2,25,74.63,0,0,,0,0,7.6,9.4,130,1009,88.8,10,383,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-26T09:00:00,31,37.7,25,70.47,0,0,,0,0,6.8,3.6,156.5,1009,88.8,10,615,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-26T10:00:00,31.1,37.8,25,70.17,0,0,,0,0,6.1,10.8,239,1009.1,86.1,10.9,806,2.9,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T11:00:00,32,39.2,25,66.58,0,0,,0,0,5.4,5.4,160.2,1009,88.8,10,932,3.4,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-26T12:00:00,33,38.1,23,55.8,0.1,100,rain,0,0,5,5.4,159.6,1008,88.8,10,592,2.1,6,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-26T13:00:00,34,39.4,23.1,53.06,0,0,,0,0,6.5,7.5,128,1007,49.1,10.9,205,0.7,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T14:00:00,35.1,40.8,23.1,49.92,0,0,,0,0,7.9,7.6,270,1006,50,10,229,0.8,2,30,Partially cloudy,partly-cloudy-day,48900099999
ho chi minh,2022-04-26T15:00:00,34.1,39.5,23.1,52.78,0,0,,0,0,8.3,5.4,209.7,1005,50,10,500,1.8,5,30,Partially cloudy,partly-cloudy-day,48900099999
ho chi minh,2022-04-26T16:00:00,33.9,38.3,22.2,50.43,0,0,,0,0,8.3,11.8,160,1004.7,46,12,463,1.7,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999"
ho chi minh,2022-04-26T17:00:00,33.1,38.2,23.1,55.82,0,0,,0,0,13.3,14.8,190,1004,50,10,193,0.7,2,30,Partially cloudy,partly-cloudy-day,48900099999
ho chi minh,2022-04-26T18:00:00,32.1,38,24.1,62.73,0,0,,0,0,16.6,14.8,180,1005,50,10,82,0.3,1,30,Partially cloudy,partly-cloudy-day,48900099999
ho chi minh,2022-04-26T19:00:00,30.9,36.5,24.1,67.15,0,0,,0,0,17.3,13.2,172,1006.1,48.1,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T20:00:00,30,36.2,25,74.63,0.5,100,rain,0,0,26.3,16.6,180,1007,50,10,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-26T21:00:00,30,36.2,25,74.63,0.9,100,rain,0,0,21.6,11.2,180,1008,50,10,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-26T22:00:00,29.9,35.9,24.9,74.33,0,0,rain,0,0,20.9,9.2,167,1009,52.8,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-26T23:00:00,26,26,25,94.23,0.3,100,rain,0,0,19.1,11.2,150,1008,50,8,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-04-27T00:00:00,28,32.7,25,83.79,0,0,,0,0,18.7,0,0,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-27T01:00:00,27.8,32.4,25,84.71,17,100,rain,0,0,18.7,2.9,181,1008,52.8,10,0,,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-27T02:00:00,28,32.7,25,83.79,0,0,,0,0,18.4,3.6,189.5,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-27T03:00:00,27,30.6,25,88.84,0,0,,0,0,19.1,3.6,186.6,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-27T04:00:00,27,31.1,26,94.48,0,0,,0,0,19.1,1.4,178,1007.1,53.7,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-27T05:00:00,28,33.5,26,88.91,0,0,,0,0,13,3.6,180.4,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-04-27T06:00:00,27,30.6,25,88.84,0,0,,0,0,10.4,9.4,50,1008,88.8,10,5,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T07:00:00,27.8,32.4,25,84.47,0,0,,0,0,7.2,8.8,59,1009,53.7,8.2,106,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-27T08:00:00,29,35.6,26,83.9,0,0,,0,0,5.4,1.8,178.3,1009,50,7,336,1.2,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T09:00:00,31,39.1,26,74.79,0,0,,0,0,3.2,5.4,184.9,1010,50,7,615,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T10:00:00,31.9,39.2,25.1,67.57,0,0,,0,0,2.9,3.6,270,1009.1,88,9.1,808,2.9,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-27T11:00:00,34,41.9,25,59.5,0,0,,0,0,4,9.4,290,1008,88.8,8,943,3.4,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T12:00:00,34,40.6,24,56.04,0,0,,0,0,5,3.6,302.1,1007,88.8,10,1008,3.6,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T13:00:00,34.9,41.8,24.1,53.52,0,0,,0,0,6.8,8.2,328,1006,88,10.9,999,3.6,10,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-04-27T14:00:00,36,40.8,22,44.44,0,0,,0,0,8.3,7.6,330,1005,88.8,10,915,3.3,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T15:00:00,35,40.6,23,49.91,0,0,,0,0,8.6,9.4,10,1004,88.8,10,765,2.8,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-04-27T16:00:00,35.9,41,22.2,45.27,0,0,,0,0,7.9,8.2,320,1003.1,52.8,10.9,562,2,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
