name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2022-02-02T00:00:00,27,28.5,20,65.56,0,0,,0,0,25.9,13,140,1010,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T01:00:00,25.9,25.9,21.1,74.6,0,0,,0,0,23,13,140,1010,27.3,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T02:00:00,26,26,20,69.54,0,0,,0,0,14.8,13,130,1009,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T03:00:00,26,26,20,69.54,0,0,,0,0,8.3,3.6,111.1,1009,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T04:00:00,25,25,20.1,74.4,0,0,,0,0,8.6,7.2,99,1010,24.5,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T05:00:00,25,25,21,78.5,0,0,,0,0,9.7,11.2,110,1010,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T06:00:00,24,24,21,83.34,0,0,,0,0,8.6,13,90,1011,27,10,0,0.2,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T07:00:00,25.9,25.9,20.1,70.34,0,0,,0,0,14,10.5,90,1012,30.1,10.9,287.8,1,3,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T08:00:00,28,29.2,19,58.11,0,0,,0,0,14,7.6,80,1013,27,10,211,0.8,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T09:00:00,30,30.8,18,48.61,0,0,,0,0,11.2,18.4,100,1013,27,10,331,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T10:00:00,31.9,32.8,18.1,43.94,0,0,,0,0,35.3,14.7,113,1013.1,27.3,10.9,441,1.6,4,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T11:00:00,33,33.5,17,38.49,0,0,,0,0,8.3,20.5,130,1013,27,10,535,1.9,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T12:00:00,33,33,16,36.11,0,0,,0,0,7.6,14.8,150,1012,27,10,610,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T13:00:00,33.9,34.6,17.3,37.3,0,0,,0,0,9,12.4,171,1011,27.3,10.9,844,3,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T14:00:00,35,35.7,17,34.42,0,0,,0,0,10.8,13,130,1009,50,10,847,3,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T15:00:00,35,36.2,18,36.66,0,0,,0,0,12.2,14.8,150,1009,50,10,782,2.8,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T16:00:00,33.8,35,18.2,39.57,0,0,,0,0,12.2,16,176,1009,46.2,10.9,681,2.5,7,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T17:00:00,32,33.5,19,46.18,0,0,,0,0,18.7,14.8,180,1009,50,10,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-02T18:00:00,30,31.9,20,55.08,0,0,,0,0,34.6,16.6,190,1010,27,10,478,1.7,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T19:00:00,28.9,30.7,20.2,59.34,0,0,,0,0,33.5,9.4,170,1011,27.3,10.9,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T20:00:00,29,30.8,20,58.34,0,0,,0,0,33.5,16.6,140,1011,27,10,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T21:00:00,28,29.6,20,61.84,0,0,,0,0,31.3,14.8,140,1012,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-02T22:00:00,26.9,28.7,21.1,70.49,0,0,,0,0,29.9,18.4,140,1012.1,27.3,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-02T23:00:00,27,28.8,21,69.73,0,0,,0,0,25.2,14.8,130,1012,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T00:00:00,27,28.8,21,69.73,0,0,,0,0,22.7,14.8,140,1012,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T01:00:00,25.9,25.9,21.1,74.82,0,0,,0,0,13,13,130,1012,25.4,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T02:00:00,26,26,21,73.97,0,0,,0,0,6.5,5.4,124,1011,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T03:00:00,26,26,21,73.97,0,0,,0,0,6.1,5.4,117.7,1011,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T04:00:00,25,25,22,83.69,0,0,,0,0,6.8,7.6,80,1011,25.4,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T05:00:00,25,25,22,83.45,0,0,,0,0,8.6,7.6,130,1011,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T06:00:00,24,24,22,88.6,0,0,,0,0,8.3,5.4,59.2,1011,27,10,0,0.2,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T07:00:00,24.9,24.9,22.1,84.07,0,0,,0,0,11.2,5.8,50,1012,27.3,10.9,283.4,1,3,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T08:00:00,27,29.2,22,74.14,0,0,,0,0,12.2,9.4,60,1012,27,10,228,0.8,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T09:00:00,29,31.3,21,62.06,0,0,,0,0,11.5,11.2,50,1013,27,10,347,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T10:00:00,31.8,34,20.1,49.87,0,0,,0,0,12.2,12.8,77,1012.1,27.3,10.9,456,1.6,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T11:00:00,33,35.3,20,46.44,0,0,,0,0,11.5,9.4,90,1012,27,10,550,2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T12:00:00,33,34.6,19,43.64,0,0,,0,0,12.2,7.6,343,1010,50,10,623,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T13:00:00,34.8,36.2,18.3,37.77,0,0,,0,0,11.5,9.5,113,1009.1,49.1,10.9,826.5,3,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T14:00:00,36,36.8,17,32.57,0,0,,0,0,11.2,11.2,120,1008,50,10,784,2.8,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T15:00:00,34,36.5,20,43.91,0,0,,0,0,8.3,18.4,190,1007,50,10,607,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T16:00:00,32.9,36,21,49.76,0,0,,0,0,6.5,19.9,185,1008,48.1,10.9,567,2,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T17:00:00,32,33.5,19,46.18,0,0,,0,0,20.5,16.6,180,1008,50,10,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-03T18:00:00,30,32.5,21,58.58,0,0,,0,0,36,18.4,190,1009,50,10,406,1.5,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T19:00:00,29.8,31.8,20.2,56.42,0,0,,0,0,34.9,12.8,140,1009.1,49.1,10.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T20:00:00,29,30.8,20,58.34,0,0,,0,0,35.3,14.8,150,1010,50,10,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-03T21:00:00,28,30.1,21,65.77,0.1,100,rain,0,0,29.9,13,130,1011,50,10,0,,0,3,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-02-03T22:00:00,27.9,30,21.1,66.36,0,0,,0,0,25.2,3.6,90,1012,50,10.9,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-03T23:00:00,27,29.2,22,74.14,0.1,100,rain,0,0,16.6,0,0,1012,50,10,0,,0,3,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-02-04T00:00:00,26,26,22,78.64,0.2,100,rain,0,0,14.4,3.6,167.5,1012,50,10,0,,0,3,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-02-04T01:00:00,25.1,25.1,22,83.03,0,0,,0,0,7.6,0.7,21,1011,48.1,10.9,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T02:00:00,25,25,22,83.45,0,0,,0,0,4.7,0,0,1010,50,10,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-04T03:00:00,25,25,22,83.45,1.1,100,rain,0,0,3.6,1.8,2.8,1010,50,10,0,,0,3,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-02-04T04:00:00,25,25,22,83.78,0,0,,0,0,10.1,3.6,350,1010,48.1,10.9,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T05:00:00,25,25,22,83.45,0,0,,0,0,15.1,3.6,50,1010,50,8,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-04T06:00:00,24,24,23,94.15,0,0,,0,0,12.6,3.6,20,1010,50,8,0,0.2,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-02-04T07:00:00,25,25,23,88.68,0,0,,0,0,15.5,5.2,90,1011,49.1,10.9,291,1,3,3,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T08:00:00,27,29.6,23,78.78,0,0,,0,0,15.5,5.4,8.6,1012,50,10,226,0.8,2,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T09:00:00,28,31.2,23,74.3,0,0,,0,0,12.6,3.6,14.5,1012,27,10,345,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T10:00:00,29.9,32.5,21.1,59.14,0,0,,0,0,10.1,5.6,90,1012.1,32,10.9,453,1.6,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T11:00:00,32,34.1,20,49.14,0,0,,0,0,10.8,11.2,10,1011,50,10,546,2,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T12:00:00,34,35.1,18,38.76,0,0,,0,0,8.6,7.6,120,1010,50,10,619,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T13:00:00,33.8,35.1,18.3,39.95,0,0,,0,0,9,9.7,126,1009.1,88,10.9,843.8,3,8,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T14:00:00,35,36.2,18,36.66,0,0,,0,0,13.3,11.2,27.2,1008,88.8,10,856,3.1,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T15:00:00,34,34.5,17,36.39,0,0,,0,0,11.9,7.6,100,1008,88.8,10,658,2.4,7,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-02-04T16:00:00,32.9,36,21.1,49.99,0,0,,0,0,6.8,13.2,164,1008,52.8,10.9,531,1.9,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-02-04T17:00:00,32,34.9,21,52.26,0,0,,0,0,14.8,11.2,170,1008,50,10,472,1.7,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
