name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2022-06-04T05:00:00,26,26,25,94.23,2.5,100,rain,0,0,19.1,1.8,180.1,1009,50,8,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T06:00:00,26,26,26,100,1.8,100,rain,0,0,24.5,1.8,195.1,1010,50,7,8,0,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T07:00:00,27.9,33.2,25.9,89.25,0,0,,0,0,18.7,1.6,204.3,1010.1,52.8,9.1,93,0.3,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T08:00:00,29,35.6,26,83.9,0,0,,0,0,13.7,5.4,219.1,1011,50,8,303,1.1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-04T09:00:00,30,36.2,25,74.63,0,0,,0,0,13.3,3.6,228.2,1011,50,8,459,1.7,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-04T10:00:00,31,36.5,24,66.52,0,0,,0,0,13,7.5,239,1011,52.8,10.9,743,2.7,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T11:00:00,31,36.5,24,66.38,0,0,,0,0,13,11.2,270,1010,50,10,896,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-04T12:00:00,31,37.7,25,70.47,0.1,100,rain,0,0,15.1,16.6,260,1009,88.8,10,951,3.4,10,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T13:00:00,32,39.1,24.9,65.96,0,0,,0,0,15.1,10.5,254,1008.1,88,10.9,920,3.3,9,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T14:00:00,33,39.2,24,59.27,1.2,100,rain,0,0,14.4,14.8,290,1008,88.8,10,656,2.4,7,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T15:00:00,28,31.9,24,78.92,0.4,100,rain,0,0,13.3,29.5,280,1008,50,8,205,0.7,2,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T16:00:00,28.8,32.4,22.9,70.59,0,0,,0,0,14.8,30.1,252,1008.1,53.7,10.9,151,0.5,2,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T17:00:00,27,29.2,22,74.14,0.4,100,rain,0,0,10.4,22.3,250,1008,50,10,82,0.3,1,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T18:00:00,26,26,23,83.56,0,0,,0,0,6.8,13,260,1008,88.8,10,22,0.1,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-04T19:00:00,26,26,23,83.56,0,0,,0,0,10.4,7.2,239,1009,89.9,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T20:00:00,26,26,23,83.56,0,0,,0,0,4.7,9.4,250,1009,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-04T21:00:00,26,26,23,83.56,0.1,100,rain,0,0,7.9,1.8,82.2,1009,88.8,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-04T22:00:00,25.9,25.9,23,83.84,0,0,,0,0,11.9,8.5,80,1009.1,83.3,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-04T23:00:00,26,26,23,83.56,0,0,,0,0,13.7,5.4,77.4,1009,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T00:00:00,25,25,24,94.19,0,0,,0,0,13,3.6,79.2,1009,88.8,10,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T01:00:00,25,25,23.9,93.82,0,0,,0,0,10.8,4.3,103.8,1008.1,83.3,10.9,0,,0,5,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T02:00:00,25,25,23,88.68,0,0,,0,0,7.9,3.6,128,1008,50,8,0,,0,5,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T03:00:00,25,25,23,88.68,0,0,,0,0,9,1.8,152.7,1008,50,8,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T04:00:00,24.9,24.9,23,89.28,0,0,,0,0,11.5,2,230,1008.1,49.1,7.6,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T05:00:00,25,25,23,88.68,0,0,,0,0,12.2,1.8,205.4,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T06:00:00,26,26,23,83.56,0,0,,0,0,15.1,3.6,218.7,1009,50,10,9,0,0,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T07:00:00,26.9,29.9,24,84.04,0,0,,0,0,13,5.2,140,1009.1,25.4,10.9,152,0.5,2,3,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T08:00:00,28,31.9,24,78.92,0,0,,0,0,14.8,11.2,230,1010,27,10,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T09:00:00,29,33.6,24,74.46,0,0,,0,0,14.8,9.4,260,1010,27,10,603,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T10:00:00,30,36.1,25,74.62,0,0,,0,0,15.5,13,280,1010,50,10,781,2.8,8,10,Partially cloudy,partly-cloudy-day,VVTS
ho chi minh,2022-06-05T11:00:00,32,39.2,25,66.58,0,0,,0,0,16.9,16.6,290,1009,88.8,10,905,3.3,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T12:00:00,33,40.6,25,62.93,0,0,,0,0,19.1,14.8,290,1008,88.8,10,964,3.5,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T13:00:00,32.9,38,23,56.1,0,0,,0,0,18.4,12.4,293,1007.1,86.1,10.9,949,3.4,9,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T14:00:00,33,38.1,23,55.8,0,0,,0,0,17.6,16.6,280,1007,88.8,10,575,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T15:00:00,33,39.2,24,59.27,0,0,,0,0,13.7,16.6,270,1006,88.8,10,318,1.1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T16:00:00,32.1,38,23.9,61.84,0,0,,0,0,4.3,14.1,315,1006,83.3,10.9,144,0.5,1,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T17:00:00,31,36.5,24,66.38,0,0,,0,0,6.5,16.6,300,1006,50,10,42,0.2,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T18:00:00,30,36.2,25,74.63,0,0,,0,0,16.2,16.6,250,1006,27,10,11,0,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-05T19:00:00,28.9,33.4,24,74.75,0,0,,0,0,15.5,7.5,230,1007,27.3,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T20:00:00,29,32.7,23,70.11,0,0,,0,0,19.4,5.4,227.7,1007,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T21:00:00,29,32.7,23,70.11,0,0,,0,0,21.2,7.6,230,1007,27,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-05T22:00:00,28.8,32.7,23.2,71.56,0,0,,0,0,20.9,8.5,230,1008,46.3,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-05T23:00:00,28,31.2,23,74.3,0,0,,0,0,18,7.6,250,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T00:00:00,28,31.9,24,78.92,0,0,,0,0,20.2,13,240,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T01:00:00,26.9,30,24.1,84.28,0,0,,0,0,23.8,15,240,1007.1,48.1,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T02:00:00,26,26,24,88.76,0,0,,0,0,27,13,250,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T03:00:00,26,26,24,88.76,0,0,,0,0,26.3,9.4,250,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T04:00:00,25.9,25.9,24,89.06,0,0,,0,0,20.9,6.9,250,1007,46.3,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T05:00:00,26,26,24,88.76,0,0,,0,0,19.1,9.4,250,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T06:00:00,26,26,25,94.23,0,0,,0,0,18.7,9.4,220,1008,27,10,9,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T07:00:00,27,30.5,25,88.83,0,0,,0,0,14.8,8.8,257,1008.1,83.3,10.9,157,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T08:00:00,28,33.5,26,88.91,0,0,,0,0,13.7,7.6,280,1008,50,10,384,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T09:00:00,30,37.4,26,79.19,0,0,,0,0,13.7,9.4,290,1008,50,10,599,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T10:00:00,30.1,37.4,25.9,78.33,0,0,,0,0,16.9,12.4,266,1008.1,52.8,10.9,777,2.8,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T11:00:00,31,39.1,26,74.79,0,0,,0,0,18.7,11.2,280,1007,88.8,10,901,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T12:00:00,32,40.6,26,70.66,0,0,,0,0,18.4,16.6,260,1007,88.8,10,950,3.4,10,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T13:00:00,33.9,43.1,25.8,62.84,0,0,,0,0,18,16,297,1006.1,88,10.9,671,2.4,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T14:00:00,35,43.3,25,56.28,0.1,100,rain,0,0,16.2,13,290,1005,50,5,187,0.7,2,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-06T15:00:00,33,43.8,27,70.84,0,0,,0,0,18.4,13,310,1005,50,10,187,0.7,2,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T16:00:00,33.1,43.6,26.8,69.69,0,0,,0,0,20.5,9.7,286,1004,50.9,10.9,175,0.6,2,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T17:00:00,32,42.3,27,74.95,0.3,100,rain,0,0,23.4,11.2,290,1004,50,10,72,0.3,1,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-06T18:00:00,32,40.6,26,70.66,0,0,,0,0,25.6,13,260,1005,50,10,39,0.1,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-06T19:00:00,30.9,37.5,24.9,70.81,0,0,,0,0,23,19.3,239,1006,52.8,10.9,1,0,0,60,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T20:00:00,30,36.2,25,74.63,0,0,,0,0,25.9,16.6,250,1007,50,10,0,,0,60,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-06T21:00:00,30,36.2,25,74.63,0.3,100,rain,0,0,32.4,18.4,260,1007,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-06T22:00:00,28.9,34.4,25,79.4,0,0,,0,0,31,14.7,262,1007.2,52.8,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-06T23:00:00,29,34.5,25,79.06,0,0,,0,0,30.2,9.4,270,1008,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-07T00:00:00,28,33.5,26,88.91,0,0,,0,0,26.6,9.4,260,1008,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-07T01:00:00,27.9,32.7,25.1,84.53,0,0,,0,0,22,6.9,260,1006.1,88,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-07T02:00:00,27,30.6,25,88.84,0,0,,0,0,19.8,7.6,280,1006,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-07T03:00:00,27,30.6,25,88.84,0,0,,0,0,18.7,5.4,250,1006,88.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-07T04:00:00,27,30.6,25.1,89.43,0,0,,0,0,10.8,4.9,240,1007,88,10.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-07T05:00:00,27,30.6,25,88.84,0,0,,0,0,11.2,1.8,243.5,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
ho chi minh,2022-06-07T06:00:00,27,30.6,25,88.84,0,0,,0,0,9.7,5.4,280,1007,27,10,9,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-07T07:00:00,27.9,32.6,25.1,84.96,0,0,,0,0,13,7.2,270,1008,32,10.9,154,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-07T08:00:00,30,37.4,26,79.19,0,0,,0,0,14.8,7.6,290,1008,27,10,383,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-07T09:00:00,31,39.1,26,74.79,0,0,,0,0,12.2,7.6,330,1008,27,10,562,2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-07T10:00:00,32,39,24.9,66.28,0,0,,0,0,9.4,8.5,340,1008,28.3,10.9,773,2.8,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-07T11:00:00,33,40.6,25,62.93,0,0,,0,0,10.4,7.6,330,1007,50,10,892,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-07T12:00:00,33,40.6,25,62.93,0,0,,0,0,11.2,9.4,330,1007,88.8,10,953,3.4,10,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
ho chi minh,2022-06-07T13:00:00,34,40.6,24.1,56.41,0,0,,0,0,11.5,13.1,306,1006,86.1,10.9,946,3.4,9,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
ho chi minh,2022-06-07T14:00:00,34,40.6,24,56.04,0.4,100,rain,0,0,12.2,11.2,300,1005,50,10,611,2.2,6,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-07T15:00:00,34,39.3,23,52.76,1.5,100,rain,0,0,13.7,9.4,290,1005,50,10,272,1,3,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
ho chi minh,2022-06-07T16:00:00,34,40.6,24,56.05,0,0,,0,0,14,7.9,304,1005,53.7,10.9,259,0.9,3,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
